proposalNum,label,ranking,manualSentence,autosentence,probability,sentenceHintProbablity,messageSubjectHintProbablityScore,authorRoleProbability,sentenceLocationHintProbability,dateDiffProbability,negationTermPenalty
239,rejected, ,The needs outlined in the rationale section have been addressed to some extent by the acceptance of PEP 327 for decimal arithmetic,NOT MATCHED,0,0,0,0,0,0,0
240,rejected, ,The needs outlined in the rationale section have been addressed to some extent by the acceptance of PEP 327 for decimal arithmetic,NOT MATCHED,0,0,0,0,0,0,0
242,rejected, ,There was no opposition to the proposal but only mild interest in using it not enough to justify adding the module to the standard library,NOT MATCHED,0,0,0,0,0,0,0
244,rejected, ,After yesterday s Pythonlabs meeting the status of PEP 244 is changed to rejected,NOT MATCHED,0,0,0,0,0,0,0
245,rejected, ,While at some point I expect that Python will have interfaces it would be naive to expect it to resemble the syntax in this PEP,NOT MATCHED,0,0,0,0,0,0,0
246,rejected, ,Something much better is about to happen it s too early to say exactly what but it s not going to resemble the proposal in this PEP too closely so it s better to start a new PEP,NOT MATCHED,0,0,0,0,0,0,0
246,rejected, ,Anyway I m at least 0 on dropping this the reservation is just because I don t think everybody else will agree with this and don t want to be appearing to imply that consensus between you and me implies any sort of community consensus on this point,NOT MATCHED,0,0,0,0,0,0,0
254,rejected, ,No one spoke up either way and it is now rejected,NOT MATCHED,0,0,0,0,0,0,0
254,rejected, ,This PEP was a stub entry and eventually abandoned without having been filled out,NOT MATCHED,0,0,0,0,0,0,0
256,rejected, ,This proposal seems to have run out of steam,NOT MATCHED,0,0,0,0,0,0,0
256,rejected, ,An approach maybe just even a presentation approach that focus on the relevant and minimality will be easier to push down people throat from the Q A and the PEP it seems that the PEP is the result of a motivated self selected group with difficulty to reach consensus and so neglecting minimality,NOT MATCHED,0,0,0,0,0,0,0
258,rejected, ,While this may serve as an interesting design document for the now independent docutils it is no longer slated for inclusion in the standard library,NOT MATCHED,0,0,0,0,0,0,0
259,rejected, ,The user community unanimously rejected this so I won t pursue this idea any further,NOT MATCHED,0,0,0,0,0,0,0
259,rejected, ,modified files pep 0000 txt pep 0259 txt log message pep 259 rejected by user community with record unanimity,NOT MATCHED,0,0,0,0,0,0,0
265,rejected, ,This PEP is rejected because the need for it has been largely fulfilled by Py2 4 s sorted builtin function,NOT MATCHED,0,0,0,0,0,0,0
265,rejected, ,several people agreed and no one disagreed so the pep is now rejcted,NOT MATCHED,0,0,0,0,0,0,0
268,rejected, ,It has failed to generate sufficient community support in the six years since its proposal,NOT MATCHED,0,0,0,0,0,0,0
270,rejected, ,This PEP is withdrawn by the author,NOT MATCHED,0,0,0,0,0,0,0
271,rejected, ,This PEP has been withdrawn by its author,NOT MATCHED,0,0,0,0,0,0,0
275,rejected, ,A similar PEP for Python 3000 PEP 3103 2 was already rejected so this proposal has no chance of being accepted either,NOT MATCHED,0,0,0,0,0,0,0
276,rejected, ,All of the suggestions for adding a step size to the x y syntax have been ugly and unworkable to the point where everyone has agreed that it s not worthwhile,NOT MATCHED,0,0,0,0,0,0,0
281,rejected, ,On 17 June 2005 the BDFL concurred with it being obsolete and hereby rejected the PEP,NOT MATCHED,0,0,0,0,0,0,0
284,rejected, ,However even with the fixups the proposal did not garner support,NOT MATCHED,0,0,0,0,0,0,0
284,rejected, ,raymond suggested updating pep 284 integer for loops but several people spoke up against it including guido so the pep was rejected,NOT MATCHED,0,0,0,0,0,0,0
289,rejected, ,The rationale is that the benefits are marginal since generators can already be coded directly and the costs are high because implementation and maintenance require major efforts with the parser,NOT MATCHED,0,0,0,0,0,0,0
294,rejected, ,No one disagreed and the PEP was rejected,NOT MATCHED,0,0,0,0,0,0,0
295,rejected, ,modified files pep 0000 txt pep 0295 txt log message pep 295 is rejected by bdfl decree,NOT MATCHED,0,0,0,0,0,0,0
295,rejected, ,Your PEP does not address how to deal with this at all,NOT MATCHED,0,0,0,0,0,0,0
296,rejected, ,This PEP is withdrawn by the author,NOT MATCHED,0,0,0,0,0,0,0
297,rejected, ,This PEP is rejected for failure to generate significant interest,NOT MATCHED,0,0,0,0,0,0,0
297,rejected, ,this pep is rejected for failure to generate significant interest,NOT MATCHED,0,0,0,0,0,0,0
299,rejected, ,Revisiting PEP 299 The general consensus recently is that the if name main idiom for modules that can be both support modules and main modules is both ugly and unintuitive,NOT MATCHED,0,0,0,0,0,0,0
303,rejected, ,no one spoke up for it and some against so it is now rejected,NOT MATCHED,0,0,0,0,0,0,0
303,rejected, ,this pep has been open for two and half years without generating discussion or support,NOT MATCHED,0,0,0,0,0,0,0
303,rejected, ,no one spoke up either way and it is now rejected,NOT MATCHED,0,0,0,0,0,0,0
303,rejected, ,several people agreed and no one disagreed so the pep is now rejcted,NOT MATCHED,0,0,0,0,0,0,0
303,rejected, ,many people including guido agreed and the pep was rejected,NOT MATCHED,0,0,0,0,0,0,0
308,rejected, ,Accordingly the PEP was rejected due to the lack of an overwhelming majority for change,NOT MATCHED,0,0,0,0,0,0,0
308,rejected, ,While there was an overall interest in having some form of if then else expressions no one format was able to draw majority support,NOT MATCHED,0,0,0,0,0,0,0
308,rejected, ,Accordingly the PEP was rejected due to the lack of an overwhelming majority for change,NOT MATCHED,0,0,0,0,0,0,0
310,rejected, ,Reject 310 and 319 in favor of 343,NOT MATCHED,0,0,0,0,0,0,0
310,rejected, ,This PEP is rejected in favor of PEP 343,NOT MATCHED,0,0,0,0,0,0,0
313,rejected, ,While the majority of Python users deemed this to be a nice to have feature the community was unable to reach a concensus on whether nine should be represented as IX the modern form or VIIII the classic form,NOT MATCHED,0,0,0,0,0,0,0
313,rejected, ,While the majority of Python users deem this to be a nice to have feature the community is unable to reach a consensus on the proper syntax after more than two years of intensive debate the PEP was introduced in early April 2003,NOT MATCHED,0,0,0,0,0,0,0
315,rejected, ,While the official compiler can t get changed at a point release everyone agreed that making the PCBuild8 directory work out of the box and adding an appropriate buildslave was a good idea,NOT MATCHED,0,0,0,0,0,0,0
317,rejected, ,If this PEP were accepted nearly all existing Python code would need to be reviewed and probably revised even if all the above arguments in favour of explicit instantiation are accepted the improvement in clarity is too minor to justify the cost of doing the revision and the risk of new bugs introduced thereby,NOT MATCHED,0,0,0,0,0,0,0
319,rejected, ,This PEP is rejected in favor of PEP 343,NOT MATCHED,0,0,0,0,0,0,0
325,rejected, ,This PEP is rejected in favor of PEP 343,NOT MATCHED,0,0,0,0,0,0,0
326,rejected, ,pep 326 is rejected because,NOT MATCHED,0,0,0,0,0,0,0
326,rejected, ,It would result in the overloading of the min and max functions but there is no general consensus in python dev some people like it due to its similarity to using int list dict float str long etc but others including Guido himself think that min and max should produce TypeErrors,NOT MATCHED,0,0,0,0,0,0,0
326,rejected, ,if you want more reasons consider all of the negative feedback you ve received so far,NOT MATCHED,0,0,0,0,0,0,0
329,rejected, ,the pep is self rejected by the author due to the unprecedented level of enmity it generated from developers,NOT MATCHED,0,0,0,0,0,0,0
330,rejected, ,guido said that he believes that a verification tool has some value but if someone wants to add it to tools scripts no pep is required so the pep was rejected,NOT MATCHED,0,0,0,0,0,0,0
332,rejected, ,The author has expressed lack of time to continue to shepherd it and discussion on python dev has moved to a slightly different proposal which will eventually be written up as a new PEP,NOT MATCHED,0,0,0,0,0,0,0
332,rejected, ,pretty much everyone agreed that bytes objects should be mutable sequences of ints in the range 0 256,NOT MATCHED,0,0,0,0,0,0,0
335,rejected, ,Amongst other reasons I really dislike that the PEP adds to the bytecode for all uses of these operators even though almost no call sites will ever need the feature,NOT MATCHED,0,0,0,0,0,0,0
335,rejected, ,More generally the whole point of was that everyone agreed that it was the only new operator anyone would need except maybe for a decade or two if that s not true infinity is a better number than 4,NOT MATCHED,0,0,0,0,0,0,0
336,rejected, ,After nine months no support has grown beyond the original poster,NOT MATCHED,0,0,0,0,0,0,0
336,rejected, ,many people including guido agreed and the pep was rejected,NOT MATCHED,0,0,0,0,0,0,0
340,rejected, ,I am rejecting this PEP in favor of PEP 343,NOT MATCHED,0,0,0,0,0,0,0
348,rejected, ,i think this one will require bdfl pronouncement to be moved since this already looks like a contested idea,NOT MATCHED,0,0,0,0,0,0,0
350,rejected, ,While the community may be interested there is no desire to make the standard library conform to this standard,NOT MATCHED,0,0,0,0,0,0,0
351,rejected, ,I think it is a horrible idea and would like to see it rejected in a way that brings finality,NOT MATCHED,0,0,0,0,0,0,0
351,rejected, ,I have no interest in it any longer and wouldn t shed a tear if it were rejected,NOT MATCHED,0,0,0,0,0,0,0
354,rejected, ,Also the PEP has generated no widespread interest,NOT MATCHED,0,0,0,0,0,0,0
354,rejected, ,Naturally not everything could go in because some minor mostly preference based issues did not reach a consensus,NOT MATCHED,0,0,0,0,0,0,0
355,rejected, ,This PEP has lingered and while the discussion flares up from time to time it s time to put this PEP out of its misery,NOT MATCHED,0,0,0,0,0,0,0
363,rejected, ,The decision was made that the present PEP did not meet the burden of proof for the introduction of new syntax a view which had been put forward by some from the beginning of the discussion,NOT MATCHED,0,0,0,0,0,0,0
363,rejected, ,This is a strong consensus definitely so we can conclude that this point is decided,NOT MATCHED,0,0,0,0,0,0,0
365,rejected, ,After reading all this I really don t believe that adding egg support to the stdlib at this time is the right thing to do,NOT MATCHED,0,0,0,0,0,0,0
369,rejected, ,This PEP is rejected by its author because it has been superseded by the new importlib,NOT MATCHED,0,0,0,0,0,0,0
377,rejected, ,This PEP was rejected by Guido 2 as it imposes too great an increase in complexity without a proportional increase in expressiveness and correctness,NOT MATCHED,0,0,0,0,0,0,0
382,rejected, ,we agreed to accept many but not all principles of pep 402 pep 382 was essentially rejected,NOT MATCHED,0,0,0,0,0,0,0
390,rejected, ,A replacement PEP based on PEP 426 metadata 2 0 will be created that defines the minimum amount of information needed to generate an sdist archive given a source tarball or VCS checkout,NOT MATCHED,0,0,0,0,0,0,0
390,rejected, ,i plan to reject pep 390 since that feature won t be added to the stdlib,NOT MATCHED,0,0,0,0,0,0,0
402,rejected, ,On the first day of sprints at US PyCon 2012 we had a long and fruitful discussion about PEP 382 and PEP 402,NOT MATCHED,0,0,0,0,0,0,0
408,rejected, ,Based on his experience with a similar labs namespace in Google App Engine Guido has rejected this PEP 3 in favour of the simpler alternative of explicitly marking provisional modules as such in their documentation,NOT MATCHED,0,0,0,0,0,0,0
410,rejected, ,After an off list discussion with Victor I have decided to reject PEP 410,NOT MATCHED,0,0,0,0,0,0,0
416,rejected,,sentences not captured manually for proposal,,0,0,0,0,0,0,0
437,rejected, ,I d also like to mark this one as rejected by Guido at PyCon US 2013 in favour of an updated PEP 436,NOT MATCHED,0,0,0,0,0,0,0
437,rejected, ,However several of the specific issues raised by this PEP were taken into account when designing the second iteration of the PEP 436 DSL,NOT MATCHED,0,0,0,0,0,0,0
439,rejected, ,This PEP has been rejected in favour of a more explicit mechanism that should achieve the same end result in a more reliable fashion,NOT MATCHED,0,0,0,0,0,0,0
455,rejected, ,The discussion has settled down for the most part and there is a consensus amongst participants on the desireability of the feature and its characteristics,NOT MATCHED,0,0,0,0,0,0,0
463,rejected,,sentences not captured manually for proposal,,0,0,0,0,0,0,0
490,rejected,,sentences not captured manually for proposal,,0,0,0,0,0,0,0
496,rejected,,sentences not captured manually for proposal,,0,0,0,0,0,0,0
500,rejected, ,Rather than prolonging the debate let me just reject PEP 500,NOT MATCHED,0,0,0,0,0,0,0
507,rejected, ,While there were people who publicly said they would prefer not to go with GitHub but would begrudgingly use it if we chose to go that route,NOT MATCHED,0,0,0,0,0,0,0
510,rejected, ,This PEP was rejected by its author since the design didn t show any significant speedup but also because of the lack of time to implement the most advanced and complex optimizations,NOT MATCHED,0,0,0,0,0,0,0
511,rejected, ,This PEP was rejected by its author,NOT MATCHED,0,0,0,0,0,0,0
516,rejected, ,This specification is a translation of the consensus reached there into PEP form along with some arbitrary choices on the minor remaining questions,NOT MATCHED,0,0,0,0,0,0,0
522,rejected,,sentences not captured manually for proposal,,0,0,0,proposalNum,label,ranking,manualSentence,autosentence,probability,sentenceHintProbablity,messageSubjectHintProbablityScore,authorRoleProbability,sentenceLocationHintProbability,dateDiffProbability,negationTermPenalty
201,accepted, ,Notice that there are no more Open Issues,NOT MATCHED,0,0,0,0,0,0,0
203,accepted, ,Augmented assignment is scheduled to go in soon well before 2 0b1 at least and if you don t spot the loony now we ll have to live with it forever,NOT MATCHED,0,0,0,0,0,0,0
214,accepted, ,Guido jumped into the threads himself explained his reasoning in detail refuted many of the counter suggestions decisively agreed he would reconsider it for P3K explained why he wouldn t reconsider Whether or not print grows one small and often requested btw option is in the grand scheme of things about as trivial as issues get,NOT MATCHED,0,0,0,0,0,0,0
221,accepted, ,PEP 214 and 221 are accepted as per recent BDFL pronouncements,NOT MATCHED,0,0,0,0,0,0,0
264,accepted, ,If anyone has objections to Michael Hudson s PEP 264 raise them now,NOT MATCHED,0,0,0,0,0,0,0
274,accepted, ,On 2012 04 09 the PEP was changed to reflect this reality by updating its Status to Accepted and updating the Python Version field,NOT MATCHED,0,0,0,0,0,0,0
279,accepted, ,Comments from the Community The response to the generator comprehension proposal has been mostly favorable,NOT MATCHED,0,0,0,0,0,0,0
279,accepted, ,I think I ve seen slightly more votes for enumerate than for itemize and after some thought I think the LaTeX example where enumerate creates numbered items does help even if few Python users know LaTeX I trust the linguistic sensibilities of LaTeX author,NOT MATCHED,0,0,0,0,0,0,0
285,accepted, ,The majority of reviewers so far are in favor ranging from 0 don t hate it to 1 yes please,NOT MATCHED,0,0,0,0,0,0,0
285,accepted, ,Despite the negative feedback I ve decided to accept the PEP,NOT MATCHED,0,0,0,0,0,0,0
285,accepted, ,There was a lot of negative feedback but there was also a lot of support for the PEP,NOT MATCHED,0,0,0,0,0,0,0
285,accepted, ,Other than that are there any concrete issues that have been raised that need to be addressed by the PEP,NOT MATCHED,0,0,0,0,0,0,0
285,accepted, ,there s no clear preference either way here so i ll break the tie by pronouncing false and true,NOT MATCHED,0,0,0,0,0,0,0
289,accepted, ,After much discussion on the python dev list the PEP has been resurrected its present form,NOT MATCHED,0,0,0,0,0,0,0
289,accepted, ,Based on the favorable feedback here and on python dev Guido has accepted the PEP for Py2 4,NOT MATCHED,0,0,0,0,0,0,0
289,accepted, ,After much discussion it was decided that the first outermost for expression should be evaluated immediately and that the remaining expressions be evaluated when the generator is executed,NOT MATCHED,0,0,0,0,0,0,0
289,accepted, ,Yes consensus clearly converged on the proposed syntax the mention of generators in the construct s name was the part that I think prompted the desire for yield had they been called iterator expressions I suspect nobody would have missed yield even transiently,NOT MATCHED,0,0,0,0,0,0,0
289,accepted, ,Comments from the Community The response to the generator comprehension proposal has been mostly favorable,NOT MATCHED,0,0,0,0,0,0,0
302,accepted, ,Consensus was quickly reached that Michael should first work on getting the module accepted into the language,NOT MATCHED,0,0,0,0,0,0,0
308,accepted, ,After a long discussion I ve decided to add a shortcut conditional expression to Python 2 5,NOT MATCHED,0,0,0,0,0,0,0
308,accepted, ,That issue was resolved by simply deferring to a BDFL best judgment call,NOT MATCHED,0,0,0,0,0,0,0
308,accepted, ,And this became a reason for Guido to just decide on his original favorite no explanation offered,NOT MATCHED,0,0,0,0,0,0,0
308,accepted, ,After years of arguing over which syntax to use and finally giving up since nobody could agree the Benevolent Dictator did what only a dictator can do and just made a damn decision already,NOT MATCHED,0,0,0,0,0,0,0
309,accepted, ,Well PEP 309 has been submitted for review so with any luck since it s not very controversial we ll have somewhere to put compose,NOT MATCHED,0,0,0,0,0,0,0
311,accepted, ,There appears to be no issues with the technical aspects of the PEP please correct me now if I am wrong,NOT MATCHED,0,0,0,0,0,0,0
322,accepted, ,The response was strongly positive but almost everyone preferred having a function instead of multiple object methods,NOT MATCHED,0,0,0,0,0,0,0
328,accepted, ,There hasn t been a lot of emotion attached and nobody has gotten seriously annoyed with the multiple dot idea,NOT MATCHED,0,0,0,0,0,0,0
338,accepted, ,If I don t hear any objections I ll switch SVN along with PEP 338 and the docs patch to the new non thread safe semantics sometime this weekend,NOT MATCHED,0,0,0,0,0,0,0
341,accepted, ,m 1 on accepting this now anybody against,NOT MATCHED,0,0,0,0,0,0,0
342,accepted, ,Amazingly none of those objections seem to be directed toward 342 which somehow seems on the verge of acceptance even without use cases clear motivation examples or a draft implementation,NOT MATCHED,0,0,0,0,0,0,0
343,accepted, ,As far as I am aware there aren t any more open issues so it is once again ready for BDFL pronouncement,NOT MATCHED,0,0,0,0,0,0,0
343,accepted, ,The following issues were resolved by BDFL approval and a lack of any major objections on python dev,NOT MATCHED,0,0,0,0,0,0,0
345,accepted, ,Most of the discussion has already taken place,NOT MATCHED,0,0,0,0,0,0,0
345,accepted, ,I ve reviewed PEP 345 and PEP 386 and am satisfied that after some small improvements they will be accepted,NOT MATCHED,0,0,0,0,0,0,0
347,accepted,,sentences not captured manually for proposal,,0,0,0,0,0,0,0
352,accepted, ,Does anybody see any last minute show stopping problems with it,NOT MATCHED,0,0,0,0,0,0,0
352,accepted, ,I believe this is pretty much non controversial it s a much weaker version of PEP 348 which was rightfully rejected for being too radical,NOT MATCHED,0,0,0,0,0,0,0
353,accepted, ,There was some discussion about whether or not this was absolutely necessary but everyone agreed that the change was probably sensible regardless,NOT MATCHED,0,0,0,0,0,0,0
357,accepted, ,It doesn t look like it ll cause any problems,NOT MATCHED,0,0,0,0,0,0,0
357,accepted, ,It is nearing the acceptance stage and has previously been discussed on python dev,NOT MATCHED,0,0,0,0,0,0,0
358,accepted,,sentences not captured manually for proposal,,0,0,0,0,0,0,0
366,accepted, ,I ve updated the PEP to incorporate the feedback from this thread,NOT MATCHED,0,0,0,0,0,0,0
370,accepted,,sentences not captured manually for proposal,,0,0,0,0,0,0,0
371,accepted, ,If no one has any other arguments to the contrary I ll run with the new API naming scheme,NOT MATCHED,0,0,0,0,0,0,0
371,accepted, ,other than the api naming i don t think there are any other issues which need to be addressed minus some cleanup within the pep for consistency,NOT MATCHED,0,0,0,0,0,0,0
372,accepted,,sentences not captured manually for proposal,,0,0,0,0,0,0,0
376,accepted, ,Guido told me in private he s now accepting the PEP since there s consensus,NOT MATCHED,0,0,0,0,0,0,0
376,accepted, ,While Guido is highly likely to just accept the distutils sig consensus on something like this that doesn t eliminate the need for him to actually say that he is approving the PEP on that basis,NOT MATCHED,0,0,0,0,0,0,0
376,accepted, ,The consensus is to have one and only one way to install distributions in Python and a way to retrieve information on installed distributions and their files,NOT MATCHED,0,0,0,0,0,0,0
376,accepted, ,the uninstall feature this is a great feature but i don t seem to understand why there seems to be a consensus here that it s good for it not to even warn about dependencies let alone manage them,NOT MATCHED,0,0,0,0,0,0,0
378,accepted, ,The conversation on the thousands separator seems to have wound down and the PEP has stabilized,NOT MATCHED,0,0,0,0,0,0,0
380,accepted, ,I know there are a few details worth quibbling over but they are not going to jeopardize acceptance of the PEP,NOT MATCHED,0,0,0,0,0,0,0
383,accepted, ,If everyone who claims they understand the issues actually does why is it so hard to reach a consensus,NOT MATCHED,0,0,0,0,0,0,0
386,accepted, ,Most of the discussion has already taken place,NOT MATCHED,0,0,0,0,0,0,0
386,accepted, ,I think we ve reached a consensus on those two PEPs,NOT MATCHED,0,0,0,0,0,0,0
386,accepted, ,As you said consensus has been reached so just Guido s BDFL stamp of approval is all I can think of,NOT MATCHED,0,0,0,0,0,0,0
386,accepted, ,I believe that the current situation is as close to consensus as we will get on distutils sig and in the interests of avoiding months of further discussion which won t take things any further,NOT MATCHED,0,0,0,0,0,0,0
386,accepted, ,As I expected we didn t find a full consensus on the final PEP 386 schema on Distutils SIG,NOT MATCHED,0,0,0,0,0,0,0
386,accepted, ,I ll update the PEP then and if there s no more feedback here I ll propose it at python dev,NOT MATCHED,0,0,0,0,0,0,0
389,accepted, ,So there wasn t really any more feedback on the last post of the argparse PEP other than a typo fix and another 1,NOT MATCHED,0,0,0,0,0,0,0
391,accepted, ,There have been some comments in favour of the proposal no objections to the proposal as a whole and some questions and objections about specific details,NOT MATCHED,0,0,0,0,0,0,0
391,accepted, ,I believe I addressed all the comments made on the discussion threads mentioned in the PEP and so I m not sure what more I need to do to get a pronouncement,NOT MATCHED,0,0,0,0,0,0,0
391,accepted, ,Though I have the feeling from community discussions that the PEP has been generally favourably received well I would think that wouldn t I,NOT MATCHED,0,0,0,0,0,0,0
391,accepted, ,These are believed by the author to have been addressed by making changes to the PEP,NOT MATCHED,0,0,0,0,0,0,0
391,accepted, ,I believe I have addressed these with changes to the PEP,NOT MATCHED,0,0,0,0,0,0,0
391,accepted, ,They re waiting for a Python decision and from Russ Magee s post seem to be in favour of the changes proposed in PEP 391,NOT MATCHED,0,0,0,0,0,0,0
393,accepted, ,Given the feedback so far I am happy to pronounce PEP 393 as accepted,NOT MATCHED,0,0,0,0,0,0,0
393,accepted, ,martin has asked me to pronounce on pep 393 after he s updated it in response to various feedback including mine,NOT MATCHED,0,0,0,0,0,0,0
397,accepted, ,Thanks to Mark Hammond for kicking it off Vinay Sajip for writing up the code Martin von Loewis for recent updates and everyone in the community who contributed to the discussions,NOT MATCHED,0,0,0,0,0,0,0
397,accepted, ,However everyone agreed that it s so unlikely to be of issue that it s not a showstopper and the work can move forward,NOT MATCHED,0,0,0,0,0,0,0
401,accepted,,sentences not captured manually for proposal,,0,0,0,0,0,0,0
405,accepted, ,As the latest round of updates that Carl and Vinay pushed to the PEPs repo have addressed my few remaining questions I am accepting PEP 405 for inclusion in Python 3 3,NOT MATCHED,0,0,0,0,0,0,0
409,accepted, ,I read your objection and disagree,NOT MATCHED,0,0,0,0,0,0,0
411,accepted, ,The PEP received mostly positive feedback,NOT MATCHED,0,0,0,0,0,0,0
411,accepted, ,According to http blog python org 2012 03 2012 language summit report html the PEP was discussed in the language summit and overall viewed positively although no final decision has been reached,NOT MATCHED,0,0,0,0,0,0,0
414,accepted, ,Indeed the wrangling has gone too far already,NOT MATCHED,0,0,0,0,0,0,0
415,accepted,,sentences not captured manually for proposal,,0,0,0,0,0,0,0
417,accepted, ,At the Python Language Summit adding the mock library to the Python Standard Library was discussed and agreed,NOT MATCHED,0,0,0,0,0,0,0
418,accepted,,sentences not captured manually for proposal,,0,0,0,0,0,0,0
420,accepted, ,But since I couldn t find an official reference i e a refused PEP I believe consensus is possible,NOT MATCHED,0,0,0,0,0,0,0
421,accepted, ,Eric you ve done a masterful job at balancing and addressing the input from the Python development community and the PEP looks great,NOT MATCHED,0,0,0,0,0,0,0
421,accepted, ,asking for pronouncement I d like to know if anyone has any outstanding concerns that should be addressed first,NOT MATCHED,0,0,0,0,0,0,0
424,accepted,,sentences not captured manually for proposal,,0,0,0,0,0,0,0
425,accepted,,sentences not captured manually for proposal,,0,0,0,0,0,0,0
427,accepted, ,My idea this time is to take a divide and conquer approach this text tries to summarize all the stuff that it seemed like we had mostly reached consensus on in the previous thread call with blank chunks marked TBD where there are specific points that still need To Be Determined,NOT MATCHED,0,0,0,0,0,0,0
428,accepted, ,Here is the last call for any comments or arguments against approval before Guido marks the PEP accepted or changes his mind,NOT MATCHED,0,0,0,0,0,0,0
435,accepted, ,Congratulations go to Barry Eli and Ethan for pulling it through one of the most thorough reviewing and bikeshedding processes any PEP has seen,NOT MATCHED,0,0,0,0,0,0,0
435,accepted, ,Our ability to come together and produce agreement on not only a contentious but long wished for feature shows off the best of our community,NOT MATCHED,0,0,0,0,0,0,0
435,accepted, ,To be honest I really don t think these two camps are as irreconcilable as lots of people seem to be treating them,NOT MATCHED,0,0,0,0,0,0,0
438,accepted, ,From what I ve seen the consensus view of the PyPA team 2 is that removing opt in for unverifiable external links is not on the table indeed there s a move to simply not allow them at all at some point,NOT MATCHED,0,0,0,0,0,0,0
440,accepted, ,I just pushed Donald s final round of edits in response to the feedback on the last PEP 440 thread and as such I m happy to announce that I am accepting PEP 440 as the recommended approach to identifying versions and specifying dependencies when distributing Python software,NOT MATCHED,0,0,0,0,0,0,0
440,accepted, ,I think at this point we ve resolved any major issues with the PEP 440 spec that can be resolved without a whole new PEP,NOT MATCHED,0,0,0,0,0,0,0
441,accepted, ,I don t think there are any outstanding tasks so I m happy that the PEP is ready for pronouncement,NOT MATCHED,0,0,0,0,0,0,0
442,accepted, ,Congratulations to Antoine on writing yet another PEP that deeply touches the core language in a way that everyone can agree is an improvement,NOT MATCHED,0,0,0,0,0,0,0
443,accepted, ,No open issues remain from my point of view,NOT MATCHED,0,0,0,0,0,0,0
443,accepted, ,Anyhow no remaining issues,NOT MATCHED,0,0,0,0,0,0,0
443,accepted, ,So with this decision made are there any open issues left,NOT MATCHED,0,0,0,0,0,0,0
443,accepted, ,ukasz are there any open issues,NOT MATCHED,0,0,0,0,0,0,0
445,accepted, ,I changed the PEP 445 according to the discussing on python dev,NOT MATCHED,0,0,0,0,0,0,0
446,accepted, ,Thank you so much for pushing this topic and for your very thorough review of all the feedback related issues and so on,NOT MATCHED,0,0,0,0,0,0,0
446,accepted, ,I propose that we wait for one more day for any feedback from others in response to this post and then accept the PEP,NOT MATCHED,0,0,0,0,0,0,0
446,accepted, ,Ok I think that the best consensus here is to add a new os set blocking function,NOT MATCHED,0,0,0,0,0,0,0
448,accepted, ,Assuming no material objection appear to the new syntax and semantics I can approve the PEP later this week,NOT MATCHED,0,0,0,0,0,0,0
449,accepted, ,Given that I believe all outstanding issues with PEP 449 http python org dev peps pep 0449 have been resolved I will accept it in its current form last modified August 16 so the immediate changes may be made and publicity of the change can be started,NOT MATCHED,0,0,0,0,0,0,0
450,accepted, ,There are a couple of outstanding issues that I am aware of but I don t believe that either of these affect acceptance rejection of the PEP,NOT MATCHED,0,0,0,0,0,0,0
450,accepted, ,I think Steven has addressed all of the issues raised,NOT MATCHED,0,0,0,0,0,0,0
451,accepted, ,Other than that I m not aware of any blockers for the PEP,NOT MATCHED,0,0,0,0,0,0,0
451,accepted, ,okay no objections and the pep has not changed,NOT MATCHED,0,0,0,0,0,0,0
453,accepted,,sentences not captured manually for proposal,,0,0,0,0,0,0,0
454,accepted, ,After several exchanges with Victor PEP 454 has reached a status which I consider ready for pronuncement 1 so if you have any last minute comment now is the time,NOT MATCHED,0,0,0,0,0,0,0
456,accepted,,sentences not captured manually for proposal,,0,0,0,0,0,0,0
461,accepted, ,In string formatting the consensus is evidently that it s difficult enough to measure improvement objectively that sufficiently plausible experiments will still be admitted into the stdlib or not in the case of the much delayed PEP 461 way to go Ethan the decision not to have backward compatible formatting for bytestrings was itself an experiment in this sense,NOT MATCHED,0,0,0,0,0,0,0
464,accepted, ,I didnt expect many people to actually care about it since it s unused,NOT MATCHED,0,0,0,0,0,0,0
465,accepted, ,Because this way is compatible with the existing consensus and because it gives us a consistent rule that all the built in numeric operators also apply in an elementwise manner to arrays the reverse convention would lead to more special cases,NOT MATCHED,0,0,0,0,0,0,0
466,accepted, ,I believe that change addresses Guido s main remaining concern so I think this version is ready for pronouncement,NOT MATCHED,0,0,0,0,0,0,0
470,accepted, ,There has been no further feedback on PEP 470 and Donald has incorporated all the feedback so I m happy to announce that I am approving it,NOT MATCHED,0,0,0,0,0,0,0
471,accepted, ,I consider that the PEP 471 scandir was discussed enough to collect all possible options variations of the API and that main flaws have been detected Ben Hoyt modified his PEP to list all these options,NOT MATCHED,0,0,0,0,0,0,0
471,accepted, ,It seems to me there s general agreement that the basic API in PEP 471 is good with Ethan not a fan at first but it seems he s on board after further discussion,NOT MATCHED,0,0,0,0,0,0,0
471,accepted, ,I consider that the PEP 471 scandir was discussed enough to collect all possible options variations of the API and that main flaws have been detected,NOT MATCHED,0,0,0,0,0,0,0
475,accepted, ,If you have anything to say please chime in quick,NOT MATCHED,0,0,0,0,0,0,0
476,accepted,,sentences not captured manually for proposal,,0,0,0,0,0,0,0
477,accepted,,sentences not captured manually for proposal,,0,0,0,0,0,0,0
479,accepted, ,Because of the exceptionally short period from first draft to acceptance the main objections brought up after acceptance were carefully considered and have been reflected in the Alternate proposals section below,NOT MATCHED,0,0,0,0,0,0,0
